date,text,sentiment
2023-03-30 23:55:57+00:00,@blind_gg It seems to me that Twitter Space is not convenient to use.  I would use discord for this case,neutral
2023-03-30 23:55:57+00:00,@melofvibes Dark mode 🤝,neutral
2023-03-30 23:55:56+00:00,"@Subhrajyotiidas ""We made a respectful and republican debate""
Greetings from Emmanuel Macron 2019
⤵️ https://t.co/lNkyB0vQzs",positive
2023-03-30 23:55:56+00:00,seventh day 51 kills https://t.co/BuyomQcsos,neutral
2023-03-30 23:55:55+00:00,"@WhaleChart It’s @flybondioficial Airlines, not LATAM! LATAM Airlines has ceased operations in Argentina.",neutral
2023-03-30 23:55:55+00:00,@Lavishice3 @danheld @Crypto_sarah11 @VitalikButerin @elonmusk @MattWallace888 @crypto_TomTom @EricCryptoman @cryptoskullx @1goonrich $DIGIT,neutral
2023-03-30 23:55:55+00:00,Which is your favorite #crypto coin ?,positive
2023-03-30 23:55:55+00:00,@Labyrinth_6 much appreciated 🙏🤝,neutral
2023-03-30 23:55:55+00:00,"@elonmusk is followed by #Dogecoin bots, #Bitcoin    bots , and #MAGAts butts. 
Take these out and you will be left with a few 1000s grifters period.",neutral
2023-03-30 23:55:53+00:00,@I_H0DL @MadMeerkatNFT @endorfinaholic A nice treehouse to let the meerkat sleep in,positive
2023-03-30 23:55:53+00:00,@Crypto_Lo11 @MallardOrder @Demosthenes555 #MallardUp https://t.co/BAcAc9uXgt,neutral
2023-03-30 23:55:52+00:00,@xenrichmozay @oraclestargate You both always brighten my day. Thanks for being awesome.,positive
2023-03-30 23:55:52+00:00,$CREDI #RWA #CRYPTO $DSLA $BTC $ETH #KUCOIN #BINANCE $BAX $POLX $VELO,neutral
2023-03-30 23:55:52+00:00,@Memecoinhunters @hey_wallet $GM Hunters,neutral
2023-03-30 23:55:51+00:00,random example: Ethereum's recent Kintsugi testnet; I was *not* involved in naming that,negative
2023-03-30 23:55:51+00:00,@Missy__Crypto @travelfi_net https://t.co/HaPGLRuEf5,neutral
2023-03-30 23:55:51+00:00,"@DaRealMiniToon Get Fortnite'd with Fergus's hype dance🚀🚀🚀🚀🚀  #FortniteANZaffirmations #Fortnite #fortnite 
Original: PuppyPizzaGo https://t.co/pzeuVpKQbf",positive
2023-03-30 23:55:49+00:00,@vegas1as @phaverapp @lens nicee,neutral
2023-03-30 23:55:49+00:00,I am fucking DEAD https://t.co/7fxixKNPFK,neutral
2023-03-30 23:55:49+00:00,$800 on my profile 💵💸,neutral
2023-03-30 23:55:49+00:00,"@Abod_crypto #DXY 
يتماشى مع كلامك حاليا",neutral
2023-03-30 23:55:48+00:00,@womakdan @Dworfz ✌🏼🍻,neutral
2023-03-30 23:55:48+00:00,"New shelf, compliments of wifey https://t.co/qe0UgVeKAm",neutral
2023-03-30 23:55:47+00:00,"I’ve been quietly adding to my $KDA $EWT $YGG $KATA positions. 

Accumulation phase….👀⏳",neutral
2023-03-30 23:55:47+00:00,"Are you sure? 
🤔🤔🤔🤔🤔🤔
#Digibyte #DGB $DGB #Bitcoin #cyptocurrency #blockchain #Bank https://t.co/TtbcgzesDT",positive
2023-03-30 23:55:47+00:00,@marsquaking @ktreywalsh @ewarren @JasonPLowery Let’s play this game that everyone plays about Russia and China having bitcoin. ……,negative
2023-03-30 23:55:47+00:00,@TraderMohd 😂😂,neutral
2023-03-30 23:55:46+00:00,This is the point in #Tezos journey that I foresaw in 2017. #EVM compatibility on Tezos that is more secure than running it on Ethereum. Tezos had to be built the entire time to get here. We’re entering totally new territory from this point forward. #ResearchTezos,positive
2023-03-30 23:55:46+00:00,@DreadBong0 @NakCrypto Yea idc about fdv with their tokenomics. That’s years and years down the road. 100x next bull run? 28b doesn’t seem so far off.,neutral
2023-03-30 23:55:45+00:00,"@BradfordSander8 @goldshellminer @ScPrimeCloud @xnscloud @NewEnglandCryp1 @crypto_deb @NerdyDudeStuff @TradeOgre @CoinMarketCap @coingecko @coinbase 😍 Is that an SC II Box from @goldshellminer I see?!

Are you mining SC or #ScPrime $SCP?",neutral
2023-03-30 23:55:45+00:00,@mkohli creative thinkers are thriving rn 🙏,positive
2023-03-30 23:55:45+00:00,@ShitpostGate @halfhacked,neutral
2023-03-30 23:55:44+00:00,@SeilorsNFT @SeiNetwork LESGOO,neutral
2023-03-30 23:55:42+00:00,"Hey @bitcoin_givepro, Thank you for the follow!",neutral
2023-03-30 23:55:42+00:00,@mrJackLevin How many humans?,positive
2023-03-30 23:55:41+00:00,@goldseek Buy bitcoin.,neutral
2023-03-30 23:55:40+00:00,"@KidrascalNFT @Luci_dxb @killabearsnft thanks brother, a few months of accumulation, feeling ready for what’s to come",neutral
2023-03-30 23:55:40+00:00,"#Nakamigo #migos 
Look what the migos have done. #trending https://t.co/I2Z69jZISw",neutral
2023-03-30 23:55:40+00:00,"@EvaristusChisom @Coredao_Org If you don't have patience, forget about crypto. It is not a get rich quick scheme.",positive
2023-03-30 23:55:39+00:00,@0xfar we are cleanest crew in crypto!,neutral
2023-03-30 23:55:39+00:00,@AlmiraCrypto @crypto_with_bex DONE,neutral
2023-03-30 23:55:38+00:00,🤔,neutral
2023-03-30 23:55:37+00:00,@Remarks 🤡,neutral
2023-03-30 23:55:37+00:00,@coopernicus01 I'm Crypto first nations,positive
2023-03-30 23:55:36+00:00,@WhiteHouse Wrong,negative
2023-03-30 23:55:36+00:00,"Brace yourselves, #FoxGirl fam! Our journey won't be easy, but as sly as a 🦊 we've got the resilience to make it together.

To all the #meme aficionados, join us as we prove why Fox Girl deserves the spotlight.

@elonmusk @EvaFoxU #FOXG $FOXG #FOX #Optimus #Tesla #AI #Crypto https://t.co/dG9KVH1Vjn",positive
2023-03-30 23:55:35+00:00,@Crypto_JamieK let’s go jamie,neutral
2023-03-30 23:55:35+00:00,New Zealand 😱😱 https://t.co/eAm9PXtIX4,neutral
2023-03-30 23:55:35+00:00,"I’m going to @BitcoinMagazine’s upcoming Space. Will you join too?
#Bitcoin #BTC

https://t.co/nidGzYdtaA",neutral
2023-03-30 23:55:34+00:00,@inversebrah Ready to receive Ser,neutral
2023-03-30 23:55:34+00:00,@Crypto_Genroku アザマス！！おとといのフォーブスのwebサイトに紛れこんでますー！,neutral
2023-03-30 23:55:33+00:00,@R2G81 @MurphysLaw74 @BostonG74149797 You know I support people not hating them. I wouldn’t hate on anyone personally so I probably agree with you,negative
2023-03-30 23:55:32+00:00,https://t.co/Ic2c3WGBKv Cardinals' Nolan Arenado hits a go-ahead two RBI double in the eighth inning https://t.co/azTAtDUlcp ▶️ https://t.co/qwq5GEGtOp #Bitcoin #Sportsbook,neutral
2023-03-30 23:55:32+00:00,@instablog9ja Should have bought Bitcoin,neutral
2023-03-30 23:55:32+00:00,@TheDirtyDegens https://t.co/9xzY4GHL1Y,neutral
2023-03-30 23:55:31+00:00,@SoleiwTrini So wires can only be done M-F by like 4Pm ACH take a day or two. But yes Fednow will be instant between banks no matter the time or date or holiday. Just like crypto.,neutral
2023-03-30 23:55:31+00:00,"Then why do you say there is ""a switch"" if movements by institutions?",neutral
2023-03-30 23:55:31+00:00,@Alhamdhulillaah Allahu akbar,neutral
2023-03-30 23:55:31+00:00,"Circle’s USDC Remains Dominant in DeFi as Pressure Eases on the Stablecoin
#USDC #Circle #stablecoin #crypto #NFT #cryptomarket #DeFi #alts #NFTs #cryptotrading 
https://t.co/IlFzfvndda",neutral
2023-03-30 23:55:30+00:00,"#annasharing x #JumatBerkah 
takjil on the road

anna rencana nanti mau bagi takjil buat berbuka, yang mau join boleh kirim seiklasnya kesini ya 👇

takjil : nasi + telur + sayur + minum
10K / perbungkus 💸

📍nanti anna bagi di jalan menjelang maghrib 💚
DM untuk konfirmasi 💌 https://t.co/IMnc1oz5dK",neutral
2023-03-30 23:55:30+00:00,Ok @elonmusk you can start accepting #bitcoin payments again at @tesla,positive
2023-03-30 23:55:30+00:00,@MagnumBTC @PowerHasheur La c’est pas serré un peut la visse c’est juste la fin de l’écosystème crypto fr.,neutral
2023-03-30 23:55:30+00:00,"昨日の休みは、こいつのせいで
お店のはしごをするはめにw
https://t.co/80DyIFlAXb",neutral
2023-03-30 23:55:30+00:00,@zkBlocks @zksync wow,neutral
2023-03-30 23:55:29+00:00,@crypto_kookie @iamkeightz,neutral
2023-03-30 23:55:29+00:00,"@RyanSAdams Bizarro world. Doesn’t seem to properly understand the tech nor it’s egalitarian benefits. No intellectual curiosity to learn for the benefit of the people she represents. Just Political posturing. Crypto exposes people (you see who put in the work), this being a perfect example.",positive
2023-03-30 23:55:28+00:00,@bitcoin_clown Glad I'm not the only one stacking hard as a MF,neutral
2023-03-30 23:55:28+00:00,My friend asked me how does Bitcoin mining work. This was my lamens response. How’d I do? #Bitcoin https://t.co/c8jzXAgCHe,neutral
2023-03-30 23:55:28+00:00,@Stellitart @Stellita_Art @Stellitalt gn Stella! Sii ya casi!! Linda noche!!✨🌙💛,neutral
2023-03-30 23:55:27+00:00,"@SkooJay @CryptoPalantir WE DONT GOTTA CONVINCE PEOPLE LIKE YOU. WATCH WHAT TIME DOES !  My stepdad and son died !’ After the jab ! Never had problems prior!  My sister real dad and nephew now all getting heart problems. Again. Time , just watch , people like you 📉📉📉📉",neutral
2023-03-30 23:55:26+00:00,@mxuNFT @DeGodsNFT @y00tsNFT @Azuki Clean asf god,positive
2023-03-30 23:55:26+00:00,I was advised today that Cypherium was removed from FedNow's showcase providers - can anyone confirm this rumour?,neutral
2023-03-30 23:55:25+00:00,@ladypumpkink ohmy. is our pumpkin oki,neutral
2023-03-30 23:55:23+00:00,"U.S. Securities and Exchange Commission (SEC) Chairman Gary Gensler said in a congressional hearing that the securities regulator “requires new tools, expertise, and resources” to combat miscon

https://t.co/SN1ptLDmQ0

#cryptonews #cryptocurrency",neutral
2023-03-30 23:55:23+00:00,🔥🌉Bridge Oracle is revolutionizing the way blockchain data is accessed and utilized!🚀🔮 Don't miss out on being a part of this game-changing project with $BRG! #BridgeOracle #BRG #CryptoRevolution 🌟,neutral
2023-03-30 23:55:23+00:00,@crypto_inez @nikolas_tok https://t.co/diGQyI93aF,neutral
2023-03-30 23:55:23+00:00,@Missy__Crypto @elmonx_official https://t.co/s4H7pNhex4,neutral
2023-03-30 23:55:23+00:00,@cafreeland @WilsonMiaoRC @pbainsy @randeepssarai @sukhdhaliwal @Dave_Eby https://t.co/NDs5SV0q6F,neutral
2023-03-30 23:55:22+00:00,The time is now...$XCAD,neutral
2023-03-30 23:55:22+00:00,"Dogecoin Whale Steeply Moves 350,000,000 DOGE In Multiple Transactions – This Is Where The Crypto Is Headed
https://t.co/S0CZhvo6QG
#ProminentCrypto #Blockchain #Web3  #Altcoin",neutral
2023-03-30 23:55:21+00:00,@WayneVaughan @SenWarren I’m a lifelong liberal. I would have voted for you had you won the dem primary. Your ignorance of cryptocurrency is scary. Single issue voter now. There a many MANY dems like me who will switch parties because of yours and other politicians crypto stance.,neutral
2023-03-30 23:55:21+00:00,"📢Dear MetaTdexers
Join MetaTdex Squad: 1 Hour Learning with @Protynl  🔥

We will learn about Introduction of Smart Contract and Its Benefit😎

📅March 28, 2023
⏰1PM (UTC +4)
🌐 https://t.co/81FhNl8jy2

Let's start your WEB 3.0 journey with MetaTdex😎

Note the date and time https://t.co/I8BvgcyC1X",positive
2023-03-30 23:55:20+00:00,@Missy__Crypto @elmonx_official https://t.co/qmtYy1VrNB,neutral
2023-03-30 23:55:20+00:00,@leadlagreport All I see is bitcoin,neutral
2023-03-30 23:55:20+00:00,"#Bitcoin

👨‍🏫

watch the rest.. 🧐 https://t.co/qJC1anrizP",neutral
2023-03-30 23:55:19+00:00,"Trending coins right now:
7) $OPUL - Opulous (#550)

Trending coins by popularity:
1) $SURE (#182)
2) $ELG (#175)
3) $VAI (#693)
4) $TOMI (#269)
5) $BABYDOGE (#101)
6) $ARB (#36)
7) $OPUL (#550)

 #btc #crypto #cryptocurrency #altcoins",positive
2023-03-30 23:55:19+00:00,@MsGlp @foundation This is incredible!! 🤯,positive
2023-03-30 23:55:18+00:00,@heartereum Same exact problem as trying to trade osrs gold to rs3 or vice versa. All crypto concepts trace back to runescape,neutral
2023-03-30 23:55:18+00:00,$YETIC @YetiCoinEth Is a a sleeping giant in the #Move2Earn &amp; #Cryptocurrency space. Bear markets are meant for building. Big things coming soon. 🔥🚀🚀🚀                #btc #eth #1000xgem #altcoin #BNB #Ethereum #fitness #sports #Finance #fintech,neutral
2023-03-30 23:55:18+00:00,@mrJackLevin https://t.co/z0jcdnBkaQ,neutral
2023-03-30 23:55:17+00:00,"absolute worst thing is when you finish a thread - don't have it backed up anywhere, press send and then twitter decides to rug you with ""something went wrong, don't fret! It's not your fault"" and completely deletes everything you typed out",negative
2023-03-30 23:55:17+00:00,"Yo enseñando gratis a cómo invertir en Bitcoin pero nadie se acerca. Guarden este Tuit para cuando valga $100,000 cada uno 🤓 #btc",neutral
2023-03-30 23:55:16+00:00,@xintanifae wut,neutral
2023-03-30 23:55:16+00:00,"The $BTC price is at $28,035.66 right now.
🟢 Compared to the last tweet, the price has increased by $12.41 (0.04%).
🔴 In the last 24 hours the price has dropped by $302.29 (1.07%).

#Bitcoin #BTC https://t.co/UfnUepemvk",neutral
2023-03-30 23:55:16+00:00,"The $ETH price is at $1,792.93 right now.
🟢 Compared to the last tweet, the price has increased by $0.81 (0.05%).
🟢 In the last 24 hours the price has increased by $0.7 (0.04%).

#Ethereum #ETH https://t.co/34pDUKYhmj",neutral
2023-03-30 23:55:14+00:00,@crypto_kookie @luckybaekbaek,neutral
2023-03-30 23:55:14+00:00,@Ann0Avalent30 Como que tendencial? 🤔,neutral
2023-03-30 23:55:14+00:00,@og_tigress @KimberlyFrame_6 Sounds to me like blockchain side of crypto.,neutral
2023-03-30 23:55:14+00:00,"#oat #NFTGiveaways #TheFoxFairyIsMyOnlyFaith https://t.co/jVsgPxcGT0 @shams_crypto0 
@CRYPTO_FURIE 
@SmartCryptoCom",neutral
2023-03-30 23:55:13+00:00,"⬆️ Top 5 Coins Pumping on #GATEIO

1: $VRT (+55%)
2: $FRR (+8%)
3: $SPEX (+8%)
4: $TCP (+8%)
5: $CPAN (+7%)

Not entry signals, see trading chart:
https://t.co/s6j61H7gh1",positive
2023-03-30 23:55:12+00:00,Onboard people not nations! #Bitcoin,neutral
2023-03-30 23:55:11+00:00,"#Bullish #Bitcoin #Crypto 

Breaking News: 😀👊

Bulls are ready to dominate! 

With the Fed's halt on interest rate hikes, March BTC monthly options expiry is looking great for the crypto market. 

Brace yourself bears, profits will only strengthen the $28k support. https://t.co/8DfAVI3gXb",positive
2023-03-30 23:55:10+00:00,"@MOONSHOTJOSH @fishtuna @mitchthefifth @zo_crypto https://t.co/NHMzAmjy08

Found it",neutral
2023-03-30 23:55:10+00:00,@taeboukie @metatimecom @Yusuf_Metatime @MetatimeTR @MetatimeNFT https://t.co/R4YvEJoyb2,neutral
2023-03-30 23:55:10+00:00,"$BRDS big appetite at closing...
Savvy traders know this is an explosive set up.
#NakedShorts #StocksToTrade #Stocktwits #Fintech #Fintel #Bitcoin #Stockmarket #Stocks #Traders #Investors #Finance #Money #Stonks #HODL",neutral
2023-03-30 23:55:09+00:00,"THANK YOU ALL FOR THE 1ST MILESTONE!!!!! LFG 1k NEXT
#NFTCommunity #Solana #Ethereum #polygonNFTs https://t.co/6ljRoe4ZSf",neutral
2023-03-30 23:55:09+00:00,"When do we end this centralized “entities” ruining reputation and wreaking havoc about crypto????

When will Web3, permissionless  protocols take over already!? 😡",neutral
2023-03-30 23:55:09+00:00,"🔶Links

🌐https://t.co/5Zys8WGACZ
🕊️@roller_app
TG https://t.co/EJ1NhjDotm

#Arbitrum $arb #arb #GambleFi #bets",neutral
2023-03-30 23:55:09+00:00,@RadioFreeTom The utter disrespect and contempt is #Democrats censoring Americans free speech. So full of yourselves you think you have a right to determine what is news &amp; who gets cancelled. It is mental illness you constantly project and you are doing it here. You have no respect  Americans,neutral
2023-03-30 23:55:09+00:00,@WayneVaughan Either regulate Crypto or kill it.,neutral
2023-03-30 23:55:09+00:00,"🔷Roller Dao

Roller is a community-driven project. Through RollerDAO, stakeholders have a voice in shaping the platform's future and suggesting new betting contracts. RollerDAO will select real-life events to wager on, providing thrilling opportunities for everyone.",neutral
2023-03-30 23:55:08+00:00,"🔷Staking 

Roller provides two staking pools as a gesture of gratitude towards early adopters:

Stake Roll Token - earn APY in $Roll Token
Stake Roll Token - earn ETH from platform revenue. https://t.co/ZRgpmlmaZF",neutral
2023-03-30 23:55:08+00:00,"@fubuloubu Hopefully, but most voters are elderly and they hate crypto.",neutral
2023-03-30 23:55:08+00:00,"🔷 Blue Chip NFTs

offers 2 ways to participate:

The platform proposes to buy a Blue Chip NFT, and users fund a crowdfunding pool to own fractional shares.

The DAO participants propose to buy a Blue Chip NFT, and users fund a crowdfunding pool to own fractional shares. https://t.co/FjCaQm4vD0",positive
2023-03-30 23:55:07+00:00,"🔷 Pooled

The pooled betting feature of #RollerApp enables individuals to combine their wagers to place a single bet on a contest, with each player contributing a predetermined amount.",neutral
2023-03-30 23:55:07+00:00,"New Sale ✨

Trump Digital Trading Card #24759 bought by 0x6d601... for 950 MATIC https://t.co/UgEWChUabq",neutral
2023-03-30 23:55:07+00:00,"GBPUSD Daily Technical Outlook:
GBPUSD closed bullish today and is now teasing the 1.2430 resistance area. DXY will lead the next move from here as well. I’ll closely monitor the intraday chart formation tomorrow and look for a quick scalp trading opportunity 🤔 https://t.co/YOxr9ulhr4",neutral
2023-03-30 23:55:07+00:00,"🔷 Head to Head

In RollerApp's head-to-head bets, two individuals agree on terms and stakes, and the winner takes 100% of the stake based on the outcome.

#GambleFi #Arbitrum #arb $arb $roll https://t.co/fowHcqI8jm",neutral
2023-03-30 23:55:07+00:00,"Features

🔷 Head to Head
🔷 Pooled
🔷 Blue Chip NFTs
🔷Staking 
🔷Roller DAo",neutral
2023-03-30 23:55:07+00:00,"In addition to the standard benefits, the lucky holders of the Caesar's Pizza will receive 10% of all revenue generated from the Big Caesar's Pizzeria. This is a permanent, life-long benefit.
#GambleFi #GameFi #NFTs #bobanetwork #caesertemple #ethereum #pizza https://t.co/4flfEOptzE",neutral
2023-03-30 23:55:06+00:00,"including placing bets, managing funds and distributing profits through code-based agreements.

Once all participating individuals have reached a consensus on the conditions set forth in the smart contract, it's executed and winners can claim their winnings.",positive
2023-03-30 23:55:06+00:00,@w_s_bitcoin he ran https://t.co/KWJuNvginN,neutral
2023-03-30 23:55:06+00:00,"Big Short’s Michael Burry Says He “Was Wrong to Say Sell” ❤️ Please Share, Like &amp; Follow @BitValentine 👈🏻 #CryptoNews #Crypto #cryptocurrency @Crypto_Potato https://t.co/mVliascPV5",neutral
2023-03-30 23:55:06+00:00,"#RollerApp aims to make a dapp where #bets are placed directly between individuals (p2p) or on a particular event or contest, without the involvement of an intermediary. 

This is to be achieved through smart contracts that allow the automation of the P2P betting process....",neutral
2023-03-30 23:55:06+00:00,"@HaileyLennonBTC The young crypto masses are learning a lesson many of us have known for decades…liberals will destroy you financial hopes and dreams, if given the chance.  Wake up people!",neutral
2023-03-30 23:55:06+00:00,@Prof_memez @bitcoinbirds_ The comment on your thread is a fake birds account. You need to go to discord to file a report. Again. Do not do bitcoin birds on twitter. Go to discord to file a report and open a ticket.,negative
2023-03-30 23:55:05+00:00,@Bitboy_Crypto HAHHAHHHHHHAHHHHAH,neutral
2023-03-30 23:55:05+00:00,"Discipline is doing what needs to be
Done even when you don't  what to do it.",neutral
2023-03-30 23:55:05+00:00,@KriptoMuhtar @r0b0sapiens @banditsbtc 👀,neutral
2023-03-30 23:55:05+00:00,"👀The Roller DApp is set to launch on the #Arbitrum network. 

$ROLL token public sale tomorrow  on  @TheGemPad

✅Audit
✅KYC

⏰ Starts: March 31, 17:00 UTC
⏰ Ends: April 2, 17:00 UTC  

🔗 Official Link: https://t.co/LrXpSXxP6W

a thread about @roller_app 🧵 https://t.co/S5u0rzzlPB",neutral
2023-03-30 23:55:03+00:00,"CAESAR'S PIZZA NFT: 🍕 
               Hidden within the Founders NFT is the Caesar's Pizza. This is the rarest piece in the collection, with odds of 1 in 1000 of being minted.
#GambleFi #GameFi #NFTs #bobanetwork #caesertemple #ethereum #nftpizza https://t.co/qztZKzBMgL",neutral
2023-03-30 23:55:01+00:00,#Crypto https://t.co/TkpDBTGONG,neutral
2023-03-30 23:55:00+00:00,"RARITIES AND ODDS:
               Below are the different rarity pools of Cards as well as their odds of being selected
#GambleFi #GameFi #NFTs #bobanetwork #caesertemple #ethereum #PRL https://t.co/FjnTDbbaOp",neutral
2023-03-30 23:55:00+00:00,@zermooz1 ✌🏼🍻,neutral
2023-03-30 23:55:00+00:00,"#Bitcoin is the ultimate final destination for your value. Saving and investing united. A global #Bitcoin standard would be a DREAM  for basically anyone who uses money. LOL. But the reality we live in is still beautiful, an optional #BTC global standard! THE CHOICE IS YOURS!!!🧡 https://t.co/BISC4VL6P0",neutral
2023-03-30 23:55:00+00:00,"@1108Ism GM、今日もよろしくお願いします！
🐥☀️
#bTwitFi",neutral
2023-03-30 23:54:59+00:00,"“4762 = 4762” is a Community of Communities focused on crypto-forward entrepreneurs, creative builders with both the ability to execute on a vision for the future and the initiative to promote themselves and their value.

chillin: https://t.co/WiY3Wi7tn7 https://t.co/gkICpBxonh",positive
2023-03-30 23:54:59+00:00,"🚀🌕To the Moon with #PARIZmetaverse!🌕🚀

The adoption-centric product has already onboarded 100 of brands! 🌟 Get ready to be part of the future of fashion &amp; lifestyle! 💫 

#fashion #lifestyle @ParizMetaverse",neutral
2023-03-30 23:54:58+00:00,@PinnacleCrypt Gm gm,neutral
2023-03-30 23:54:58+00:00,https://t.co/PWkGcSfGS1,neutral
2023-03-30 23:54:56+00:00,@ZkPandas @mdouysy @banlaobulao1688 @Crypto_Y11,neutral
2023-03-30 23:54:56+00:00,@TBLightning @UFMJA James here…the boys are buzzin,neutral
2023-03-30 23:54:55+00:00,@Missy__Crypto https://t.co/fjcIrlhTAE,neutral
2023-03-30 23:54:55+00:00,"@DBookTrading “Have you considered crypto? gains can become large with as little as $1000 US DOLLARS all safe guaranteed”

Pops hit ya with ⬆️ this yet?  Beware!  😂",positive
2023-03-30 23:54:55+00:00,@TheToriant @metatimecom @Yusuf_Metatime @MetatimeTR @MetatimeNFT https://t.co/V19K75Va3j,neutral
2023-03-30 23:54:54+00:00,"@BhojaniForTexas This is good. Great job thank you! Now can you do your best to stop this Republican Senate Bill. It's to protect Texans from a digital crypto dollar that would replace the US dollar. It's unamerican. #SB2075  https://t.co/jsvxvi4qfc by @AngelaPaxtonTX 
  @TanParkerTX",positive
2023-03-30 23:54:54+00:00,@GevCrypto @metatimecom @Yusuf_Metatime #GevPaid https://t.co/qnXQO6VOgD,neutral
2023-03-30 23:54:54+00:00,@OllieL_Crypto @mrgreen @BostonDynamics Just like Honda did…,neutral
2023-03-30 23:54:54+00:00,@crypto_kookie @monshibal,neutral
2023-03-30 23:54:54+00:00,"@_BillionAireSon Big Congrats, Idolo 🥂",neutral
2023-03-30 23:54:52+00:00,"@Zdeadex @badkidsart @ethereum Ser, I'm all in Cosmos ⚛️ ✅",neutral
2023-03-30 23:54:51+00:00,"@Dezaxe @Prab_crypto @Utoday_en @Prab_crypto  leave it bro🤣🤣🤣, let him go, he will commit sucide 🤣🤣🤣",neutral
2023-03-30 23:54:51+00:00,@CryptoDavio @TheNotoriousMMA And look what happened to #Australians during the COVID fiasco... Many Aussies had their rights utterly trampled on. I wonder if they'd have had the same success against an armed populace.,neutral
2023-03-30 23:54:50+00:00,@Bitcoin_Potter @EndWokeness My god man there was a video statement from a guy who smoked crack and gave Obama a bj.  Guilt has nothing to do with it.  Deep state is real and they’ve been exposed throguh all of this.  Americas watching,neutral
2023-03-30 23:54:49+00:00,"The member of the Crypto Traders Community earns $750 in a short time as a result of the transactions he has taken by following a few analyzes!
https://t.co/ypQXYS9zgO
 $BTC $ETH $FIL $COCOS $SOL $DOT $MATIC $XRP $LINK $BNB $FTM https://t.co/FoiO2xZnrS",neutral
2023-03-30 23:54:49+00:00,"So grab the Google of crypto before it becomes part of your everyday internet experience. Sorry for the long-winded, and probably typo-filled 🧵. Lemme know what you think in the comments. This was not a paid promo. Thanks for reading. #ct #grt #thegraph #btc #eth @graphprotocol",neutral
2023-03-30 23:54:49+00:00,"@Albo_tijo @LeticiaDolera Asesinar judíos fue una práctica natural hace unas décadas, como la esclavitud, la inquisición y la caza de brujas hace siglos.
La diferencia es que esas prácticas irrumpen contra el pensamiento del individuo y su libertad individual. ⬇️",neutral
2023-03-30 23:54:49+00:00,do not worry i am prepared to combat the 'anti-crypto army' of old politicians in suits who don't know how to work their phones w/ my samur-ai frog militia🐸⚔️ https://t.co/VL4dvRhuqm,neutral
2023-03-30 23:54:48+00:00,"$90.5 billion. Globally, it's much higher. And it's growing at nearly a double-digit pace. Demand for $grt will increase with the size of the network. This is bound to happen as blockchain infrastructure replaces the traditional wav to store. index and search data.",neutral
2023-03-30 23:54:48+00:00,@CodyBrownBets Horford 2 Assists in the 1st quarter gotta love it.!,positive
2023-03-30 23:54:48+00:00,"$SVB seeing an uptick in chatter on 4chan over the last 24 hoursVia https://t.co/TI5hLGySOz#svb    #4chan  #crypto https://t.co/JLNbpdOGEH",neutral
2023-03-30 23:54:47+00:00,"Lo vimos hoy y lo observamos cada vez que sucede, la manipulación siempre sale a cazar la liquidez 🧐

Únete a nuestra comunidad y anticípate a los movimientos de precio 💥

Ingresa a https://t.co/C3ZH2yiRsq

#bitcoin #trading #btc #poolsdeliquidaciones https://t.co/OHhePPUGRm",neutral
2023-03-30 23:54:46+00:00,@KichtaCrypto @MagnumBTC @PowerHasheur C’est que tu as absolument rien compris ! Ils ne faut pas mettre tout le monde dans le même sac.,neutral
2023-03-30 23:54:45+00:00,"今天估计波动比较大！

#Bitcoin",neutral
2023-03-30 23:54:45+00:00,"Take control of your finances with #Cryptocurrency, the digital currency that puts you in charge. #Trading🚔🚔🚔",neutral
2023-03-30 23:54:44+00:00,@AdamKinzinger @TuckerCarlson Now do one for the great US of A.......hypocrite!!!!,positive
2023-03-30 23:54:44+00:00,@crypto_kookie @a6wins,neutral
2023-03-30 23:54:43+00:00,@Crypto__Diva Pi,neutral
2023-03-30 23:54:43+00:00,@AroBoogie @Claressashields @GoodDayAtlanta https://t.co/vPjKrvwnGK,neutral
2023-03-30 23:54:42+00:00,"@smdiehl @RJRCapital I mean, it should have been pretty obvious that literally anyone could make fake money (crypto), and the existence of &gt;10K cryptos were a pretty good hint that that was the case.

People were just allured by the promise of getting rich quick for doing nothing.",neutral
2023-03-30 23:54:42+00:00,@ProtocolSkynet @SolidProof_io $SKYNET 💎💎💎💎,neutral
2023-03-30 23:54:42+00:00,"@0gbobbyEth I'm canadian, so I have a different perspective 
But the obviousness of the crime families running the uni party institutions ,that are selling out the value of your country over the last 15 years is wild , canada isn't better.",neutral
2023-03-30 23:54:41+00:00,"@WallStreetSilv ANZ has had a stable coin for some time

That's at ZERO",neutral
2023-03-30 23:54:40+00:00,#crypto #nft #Airdrop,neutral
2023-03-30 23:54:40+00:00,"@crypto_inez @nikolas_tok Done 🙏
Hope to win 🙏
Godbless 😇 https://t.co/5BSvDtxSWo",positive
2023-03-30 23:54:39+00:00,Tired of Tech Twitter &amp; Crypto Twitter making a huge deal out of something that is nowhere near AGI.,neutral
2023-03-30 23:54:39+00:00,@SlabsNRaw @mitchaii2 @crypto_kookie https://t.co/CUDcAgMRvx,neutral
2023-03-30 23:54:38+00:00,@davidmweissman @StormyDaniels Simp #bitcoin stak sats @realDonaldTrump has been investigated by more corrupted degenerate attorneys and Deserves better As A President Of The United States,positive
